ParcelNo
26 02 03 1 001 008.000
26 02 03 3 001 045.002
26 02 03 3 003 002.000
26 02 03 3 004 006.000
26 02 03 4 001 003.000
26 02 03 4 001 029.000
26 02 03 4 001 037.000
26 02 04 0 001 001.000
26 02 04 0 001 030.000
26 02 04 0 001 042.000
26 02 04 0 001 060.000
26 02 04 0 002 021.000
26 02 04 0 002 030.000
26 02 04 1 001 010.000
26 02 04 4 001 020.000
26 02 04 4 002 001.000
26 02 09 0 002 049.000
26 02 09 0 002 087.000
26 02 09 0 003 002.000
26 02 09 0 005 018.000
26 02 09 0 005 032.000
26 02 09 0 005 045.000
26 02 09 0 005 051.008
26 02 09 0 005 051.011
26 02 09 0 005 051.014
26 02 09 0 005 051.015
26 02 09 0 005 051.017
26 02 09 0 005 052.000
26 02 10 0 001 027.000
26 02 10 0 001 044.001
26 02 10 0 004 001.001
26 02 10 0 004 001.003
26 02 10 0 004 001.004
26 02 10 0 004 001.005
26 02 10 0 004 015.000
26 02 10 2 001 026.000
26 03 05 0 001 007.001
26 03 05 0 002 027.000
26 03 07 0 001 027.002
26 03 08 0 001 008.002
26 04 18 0 001 005.013
26 04 18 0 001 010.000
26 04 18 0 001 010.012
26 04 18 0 001 010.015
26 04 18 0 001 010.039
26 04 18 0 001 010.052
26 04 19 0 001 041.000
26 04 19 0 001 090.000
26 04 19 0 001 108.000
26 04 19 0 001 115.000
26 05 16 0 001 009.005
26 05 16 0 001 010.000
26 05 22 0 001 002.004
26 05 22 0 001 002.053
26 05 22 0 001 018.000
26 06 23 0 002 013.000
26 06 23 0 002 014.000
26 06 24 0 001 006.002
26 07 26 0 001 002.000
26 09 30 0 001 002.016
26 09 30 0 001 002.019
26 09 30 0 002 002.000
26 09 30 0 002 034.000
26 09 30 0 003 018.000
