Date,Record Number,Record Type,Status,Address,parcel_id,site_address,Site_city,Site_zip Code,mail_address,mail_city,mail_state,mail_zip,land_value,bldg_value,total_market_value
6/8/2020,ENV2020-00309,Environmental Case,Unfounded,46820 Sentinel Dr,519-1670-52,46820 SENTINEL DR,FREMONT,94539,46820 SENTINEL DR,FREMONT,CA,94539,"$106,701 ","$250,243 ","$349,944 "
6/8/2020,ENV2020-00308,Environmental Case,Abated,41819 Maywood St,,,,,,,,,,,
6/8/2020,ENV2020-00307,Environmental Case,Abated,41553 Sherwood St,525-1099-69,41553 SHERWOOD ST,FREMONT,94538,41553 SHERWOOD ST,FREMONT,CA,94538,"$439,568 ","$490,118 ","$929,686 "
6/8/2020,ENV2020-00306,Environmental Case,Hearing,40491 Vogel Ct,525-716-54,40491 VOGEL CT,FREMONT,94538,40491 VOGEL CT,FREMONT,CA,94538,"$146,937 ","$342,854 ","$482,791 "
6/8/2020,ENV2020-00305,Environmental Case,Abated,40480 Vogel Ct,525-716-37,40480 VOGEL CT,FREMONT,94538,1023 RIVERVIEW DR,GARDNERVILLE,NV,89460,"$22,418 ","$26,229 ","$48,647 "
6/8/2020,ENV2020-00304,Environmental Case,Abated,40475 Vogel Ct,,,,,,,,,,,
6/8/2020,ENV2020-00298,Environmental Case,Abated,40440 Vogel Ct,,,,,,,,,,,
6/8/2020,ENV2020-00297,Environmental Case,Abated,2929 Washington Blvd,,,,,,,,,,,
6/8/2020,ENV2020-00296,Environmental Case,Abated,2145 Castillejo Way,,,,,,,,,,,
6/8/2020,ENV2020-00295,Environmental Case,Enforcement,937 Sundance Dr,,,,,,,,,,,
6/5/2020,COD2020-00899,Code Enforcement Case,Under Investigation,4463 Richmond Ave,,,,,,,,,,,
6/5/2020,COD2020-00898,Code Enforcement Case,Abated,38485 Fremont Blvd,,,,,,,,,,,
6/5/2020,COD2020-00897,Code Enforcement Case,Abated,38463 Fremont Blvd,,,,,,,,,,,
6/5/2020,COD2020-00896,Code Enforcement Case,Unfounded,49035 Woodgrove Cmn,,,,,,,,,,,
6/5/2020,COD2020-00895,Code Enforcement Case,Unfounded,39612 Lahana Way,,,,,,,,,,,
6/4/2020,COD2020-00894,Code Enforcement Case,Unfounded,2481 Night Shade Ln,519-1453-63,2481 NIGHT SHADE LN,FREMONT,94539,2481 NIGHT SHADE LN,FREMONT,CA,94539,"$291,830 ","$719,256 ","$1,004,086 "
6/4/2020,COD2020-00893,Code Enforcement Case,Enforcement,40949 Encyclopedia Cir,,,,,,,,,,,
6/2/2020,COD2020-00892,Code Enforcement Case,Unfounded,4565 Pardee Ave,,,,,,,,,,,
6/2/2020,COD2020-00891,Code Enforcement Case,Unfounded,5318 Butano Park Dr,531-217-32,5318 BUTANO PARK DR,FREMONT,94538,5318 BUTANO PARK DR,FREMONT,CA,94538,"$78,925 ","$699,999 ","$771,924 "
6/2/2020,COD2020-00890,Code Enforcement Case,Abated,4945 Omar St,,,,,,,,,,,
6/2/2020,COD2020-00889,Code Enforcement Case,Unfounded,5300 Mowry Ave,531-411-1-2,5300 MOWRY AVE,FREMONT,94538,181 DEL MESA,RMEL,CA,93923,"$462,003 ",$0 ,"$462,003 "
6/2/2020,COD2020-00888,Code Enforcement Case,Unfounded,4831 Piper St,,,,,,,,,,,
6/2/2020,COD2020-00887,Code Enforcement Case,Abated,36312 San Pedro Dr,,,,,,,,,,,
6/2/2020,COD2020-00886,Code Enforcement Case,Abated,35668 Ballantine Pl,,,,,,,,,,,
6/2/2020,COD2020-00885,Code Enforcement Case,Unfounded,4146 Oroville Ct,,,,,,,,,,,
6/1/2020,COD2020-00884,Code Enforcement Case,Unfounded,321 Barton Dr,,,,,,,,,,,
6/1/2020,COD2020-00883,Code Enforcement Case,Abated,2950 Washington Blvd,,,,,,,,,,,
6/1/2020,COD2020-00882,Code Enforcement Case,Abated,5698 Turban Ct,531-215-56,5698 TURBAN CT,FREMONT,94538,5698 TURBAN CT,FREMONT,CA,94538,"$244,696 ","$570,958 ","$808,654 "
6/1/2020,COD2020-00881,Code Enforcement Case,Abated,34641 Fielding Ct,543-252-46,34641 FIELDING CT,FREMONT,94555,34641 FIELDING CT,FREMONT,CA,94555,"$365,180 ","$852,087 ","$1,217,267 "
6/1/2020,COD2020-00880,Code Enforcement Case,Abated,34425 Blackstone Way,,,,,,,,,,,
6/1/2020,COD2020-00879,Code Enforcement Case,Abated,4326 Pecos Ave,,,,,,,,,,,
5/29/2020,COD2020-00878,Code Enforcement Case,Referred,46805 Bradley St,,,,,,,,,,,
5/28/2020,COD2020-00877,Code Enforcement Case,Abated,4855 Wheeler Dr,,,,,,,,,,,
5/28/2020,COD2020-00876,Code Enforcement Case,Abated,43466 Jerome Ave,,,,,,,,,,,
5/28/2020,COD2020-00875,Code Enforcement Case,Abated,3516 Atwater Ct,,,,,,,,,,,
5/28/2020,COD2020-00874,Code Enforcement Case,Abated,34455 Redgrave Pl,,,,,,,,,,,
5/28/2020,COD2020-00873,Code Enforcement Case,Abated,3523 Turner Ct,,,,,,,,,,,
5/28/2020,COD2020-00872,Code Enforcement Case,Abated,3681 Turner Ct,,,,,,,,,,,
5/27/2020,COD2020-00871,Code Enforcement Case,Referred,37679 Teakwood Dr,,,,,,,,,,,
5/27/2020,COD2020-00870,Code Enforcement Case,Abated,4211 Carol Ave,,,,,,,,,,,
5/27/2020,COD2020-00869,Code Enforcement Case,Abated,40511 De Silva Ct,,,,,,,,,,,
5/27/2020,COD2020-00864,Code Enforcement Case,Abated,2684 Middlefield Ave,,,,,,,,,,,
5/27/2020,COD2020-00865,Code Enforcement Case,Abated,2606 Middlefield Ave,525-351-47-1,2606 MIDDLEFIELD AVE,FREMONT,94539,2606 MIDDLEFIELD AVE,FREMONT,CA,94539,"$649,452 ","$802,073 ","$1,444,525 "
5/27/2020,COD2020-00866,Code Enforcement Case,Abated,2476 Bruce Dr,,,,,,,,,,,
5/27/2020,COD2020-00867,Code Enforcement Case,Referred,2357 Castillejo Way,525-353-20,2357 CASTILLEJO WAY,FREMONT,94539,2357 STILLEJO WAY,FREMONT,CA,94539,"$167,139 ","$335,938 ","$496,077 "
5/27/2020,COD2020-00868,Code Enforcement Case,Abated,43033 Luzon Dr,513-620-56,43033 LUZON DR,FREMONT,94539,43033 LUZON DR,FREMONT,CA,94539,"$234,069 ","$325,280 ","$559,349 "
5/26/2020,COD2020-00858,Code Enforcement Case,Unfounded,4107 Technology Dr,,,,,,,,,,,
5/26/2020,COD2020-00859,Code Enforcement Case,Abated,35011 Mount Palomar Ct,,,,,,,,,,,
5/26/2020,COD2020-00860,Code Enforcement Case,Abated,38300 Fitzgerald Cir,,,,,,,,,,,
5/26/2020,COD2020-00861,Code Enforcement Case,Referred,48605 Spokane Ct,,,,,,,,,,,
5/26/2020,COD2020-00862,Code Enforcement Case,Enforcement,48605 Spokane Ct,,,,,,,,,,,
5/26/2020,COD2020-00863,Code Enforcement Case,Abated,47478 Fernald St,,,,,,,,,,,
5/24/2020,COD2020-00856,Code Enforcement Case,Abated,4306 Stanley Ave,,,,,,,,,,,
5/24/2020,COD2020-00857,Code Enforcement Case,Referred,4768 Wheeler Dr,,,,,,,,,,,
5/22/2020,COD2020-00850,Code Enforcement Case,Referred,39639 Leslie St # 267,,,,,,,,,,,
5/22/2020,COD2020-00851,Code Enforcement Case,Abated,2145 Castillejo Way,525-425-14,2145 CASTILLEJO WAY,FREMONT,94539,2145 STILLEJO WAY,FREMONT,CA,94539,"$394,898 ","$921,429 ","$1,309,327 "
5/22/2020,COD2020-00852,Code Enforcement Case,Abated,38484 Fitzgerald Cir,,,,,,,,,,,
5/22/2020,COD2020-00853,Code Enforcement Case,Abated,36659 Fremont Blvd,,,,,,,,,,,
5/22/2020,COD2020-00854,Code Enforcement Case,Abated,37063 Fremont Blvd,501-499-58-2,37063  BLVD,FREMONT,94536,130 SAND HILL CIR MENLO,PARK,CA,94025,"$1,910,160 ","$113,548 ","$2,023,708 "
5/22/2020,COD2020-00855,Code Enforcement Case,Abated,43043 Everglades Park Dr,,,,,,,,,,,
5/21/2020,COD2020-00849,Code Enforcement Case,Abated,35646 Dee Pl,,,,,,,,,,,
5/21/2020,COD2020-00848,Code Enforcement Case,Abated,3539 Franklin Ave,,,,,,,,,,,
5/21/2020,COD2020-00847,Code Enforcement Case,Referred,37883 Los Arboles Dr,,,,,,,,,,,
5/21/2020,COD2020-00846,Code Enforcement Case,Referred,39600 Fremont Blvd,525-850-17,39600  BLVD,FREMONT,94538,777 S LIFORNIA AVE PALO,ALTO,CA,94304,"$29,511,720 ","$46,365,722 ","$76,151,261 "
5/21/2020,COD2020-00845,Code Enforcement Case,Abated,4410 Inyo Ct,501-959-124,4410 INYO CT,FREMONT,94538,37947 HARBOR LIGHT RD,NEWARK,CA,94560,"$442,170 ","$650,250 ","$1,092,420 "
5/21/2020,COD2020-00844,Code Enforcement Case,Unfounded,5333 Silver Reef Dr,,,,,,,,,,,
5/21/2020,COD2020-00843,Code Enforcement Case,Enforcement,36531 Alder Ct,501-1808-77,36531 ALDER CT,FREMONT,94536,36531 ALDER CT,FREMONT,CA,94536,"$71,685 ","$190,413 ","$262,098 "
5/21/2020,COD2020-00842,Code Enforcement Case,Abated,36500 Alder Ct,501-1808-68,36500 ALDER CT,FREMONT,94536,36500 ALDER CT,FREMONT,CA,94536,"$324,726 ","$692,748 ","$1,017,474 "
5/21/2020,COD2020-00841,Code Enforcement Case,Unfounded,37697 Third St,507-320-1-2,37697 THIRD ST,FREMONT,94536,3347 CHURCHILL CT,FREMONT,CA,94536,"$375,000 ","$321,000 ","$696,000 "
5/21/2020,COD2020-00840,Code Enforcement Case,Abated,4936 Omar St,525-1314-72,4936 OMAR ST,FREMONT,94538,4936 OMAR ST,FREMONT,CA,94538,"$424,480 ","$535,906 ","$953,386 "
5/21/2020,COD2020-00839,Code Enforcement Case,Under Investigation,5583 Tyler Ct,,,,,,,,,,,
5/21/2020,COD2020-00838,Code Enforcement Case,Referred,199 Kansas Way,519-1653-90,199 KANSAS WAY,FREMONT,94539,646 SPRUCE ST,OAKLAND,CA,94610,"$108,654 ","$253,526 ","$362,180 "
5/21/2020,COD2020-00837,Code Enforcement Case,Unfounded,38640 Canyon Heights Dr,,,,,,,,,,,
5/21/2020,COD2020-00836,Code Enforcement Case,Unfounded,4858 Claremont Park Ct,,,,,,,,,,,
5/21/2020,COD2020-00835,Code Enforcement Case,Unfounded,37591 Third St,,,,,,,,,,,
5/21/2020,COD2020-00834,Code Enforcement Case,Abated,5160 Amberwood Dr,,,,,,,,,,,
5/21/2020,COD2020-00833,Code Enforcement Case,Abated,5171 Amberwood Dr,,,,,,,,,,,
5/21/2020,COD2020-00832,Code Enforcement Case,Unfounded,434 De Leon Ave,,,,,,,,,,,
5/21/2020,COD2020-00831,Code Enforcement Case,Unfounded,37847 Second St,,,,,,,,,,,
5/20/2020,ENV2020-00293,Environmental Case,Abated,148 King Ave,,,,,,,,,,,
5/20/2020,ENV2020-00294,Environmental Case,Abated,34889 Gladstone Pl,,,,,,,,,,,
5/20/2020,COD2020-00830,Code Enforcement Case,Abated,45559 Bridgeport Dr,,,,,,,,,,,
5/20/2020,COD2020-00829,Code Enforcement Case,Abated,48303 Cottonwood St,,,,,,,,,,,
5/20/2020,COD2020-00828,Code Enforcement Case,Abated,325 Merlin Ct,,,,,,,,,,,
5/20/2020,COD2020-00827,Code Enforcement Case,Abated,336 Merlin Ct,,,,,,,,,,,
5/20/2020,COD2020-00826,Code Enforcement Case,Abated,46922 Crawford St,519-1245-6,46922 CRAWFORD ST,FREMONT,94539,46922 CRAWFORD ST,FREMONT,CA,94539,"$520,200 ","$613,836 ","$1,127,036 "
5/20/2020,COD2020-00825,Code Enforcement Case,Abated,46580 Bradley Ct,,,,,,,,,,,
5/20/2020,COD2020-00824,Code Enforcement Case,Abated,45505 Concho Ct,,,,,,,,,,,
5/20/2020,COD2020-00823,Code Enforcement Case,Abated,1132 Onondaga Way,,,,,,,,,,,
5/20/2020,COD2020-00822,Code Enforcement Case,Abated,1255 Mixtec Ct,,,,,,,,,,,
5/20/2020,COD2020-00821,Code Enforcement Case,Abated,45375 Parkmeadow Dr,,,,,,,,,,,
5/20/2020,COD2020-00820,Code Enforcement Case,Abated,1250 Oasis Ct,,,,,,,,,,,
5/20/2020,COD2020-00819,Code Enforcement Case,Abated,352 Lippert Ave,519-1192-69,352 LIPPERT AVE,FREMONT,94539,352 LIPPERT AVE,FREMONT,CA,94539,"$240,197 ","$560,461 ","$800,658 "
5/20/2020,COD2020-00805,Code Enforcement Case,Abated,43649 Salem Way,,,,,,,,,,,
5/20/2020,COD2020-00806,Code Enforcement Case,Abated,3519 Independence Rd,,,,,,,,,,,
5/20/2020,COD2020-00807,Code Enforcement Case,Referred,4181 Doane St,,,,,,,,,,,
5/20/2020,COD2020-00808,Code Enforcement Case,Abated,4181 Doane St,,,,,,,,,,,
5/20/2020,COD2020-00809,Code Enforcement Case,Abated,43387 Lindenwood St,,,,,,,,,,,
5/20/2020,COD2020-00810,Code Enforcement Case,Abated,4128 Fairwood St,,,,,,,,,,,
5/20/2020,COD2020-00811,Code Enforcement Case,Abated,43318 Sweetwood St,525-1262-60,43318 SWEETWOOD ST,FREMONT,94538,43318 SWEETWOOD ST,FREMONT,CA,94538,"$137,110 ","$968,996 ","$1,106,106 "
5/20/2020,COD2020-00812,Code Enforcement Case,Abated,4422 Hardwood St,525-1273-122,4422 HARDWOOD ST,FREMONT,94538,17774 TRENTON DR STRO,VALLEY,CA,94546,"$18,159 ","$36,094 ","$54,253 "
5/20/2020,COD2020-00813,Code Enforcement Case,Abated,4668 Flamingo Park Ct,,,,,,,,,,,
5/20/2020,COD2020-00814,Code Enforcement Case,Abated,4112 Doane St,,,,,,,,,,,
5/20/2020,COD2020-00815,Code Enforcement Case,Abated,3522 Jamestown Rd,,,,,,,,,,,
5/20/2020,COD2020-00816,Code Enforcement Case,Abated,43142 Continental Dr,,,,,,,,,,,
5/20/2020,COD2020-00817,Code Enforcement Case,Abated,4220 Eggers Dr,,,,,,,,,,,
5/20/2020,COD2020-00818,Code Enforcement Case,Abated,47471 Fernald St,,,,,,,,,,,
5/19/2020,COD2020-00793,Code Enforcement Case,Abated,4254 Gibraltar Dr,,,,,,,,,,,
5/19/2020,COD2020-00794,Code Enforcement Case,Abated,4373 Nicolet Ave,543-398-33,4373 NICOLET AVE,FREMONT,94536,33422 BRONCO LOOP,FREMONT,CA,94555,"$141,681 ","$330,589 ","$465,270 "
5/19/2020,COD2020-00795,Code Enforcement Case,Abated,36527 Fremont Blvd,,,,,,,,,,,
5/19/2020,COD2020-00796,Code Enforcement Case,Under Investigation,5114 Curtis St,,,,,,,,,,,
5/19/2020,COD2020-00797,Code Enforcement Case,Unfounded,4751 Richmond Ave,,,,,,,,,,,
5/19/2020,COD2020-00798,Code Enforcement Case,Referred,3885 Beacon Ave # C,,,,,,,,,,,
5/19/2020,COD2020-00799,Code Enforcement Case,Unfounded,40880 Encyclopedia Cir,,,,,,,,,,,
5/19/2020,COD2020-00800,Code Enforcement Case,Abated,39651 Logan Dr,501-962-41,39651 LOGAN DR,FREMONT,94538,39651 LOGAN DR,FREMONT,CA,94538,"$22,194 ","$36,542 ","$51,736 "
5/19/2020,COD2020-00801,Code Enforcement Case,Unfounded,360 Lippert Ave,519-1192-68,360 LIPPERT AVE,FREMONT,94539,360 LIPPERT AVE,FREMONT,CA,94539,"$14,347 ","$33,628 ","$40,975 "
5/19/2020,COD2020-00802,Code Enforcement Case,Abated,405 Rancho Arroyo Pkwy,507-62-4-23,405 RANCHO ARROYO PKWY,FREMONT,94536,920 GLENNEYRE Z LAGUNA,BEACH,CA,92651,"$12,787,394 ","$26,477,955 ","$39,379,521 "
5/19/2020,COD2020-00803,Code Enforcement Case,Unfounded,34057 Macmillan Way,543-402-89,34057 MACMILLAN WAY,FREMONT,94555,34057 MACMILLAN WAY,FREMONT,CA,94555,"$97,486 ","$227,469 ","$324,955 "
5/19/2020,COD2020-00804,Code Enforcement Case,Enforcement,37887 Shinn St,507-377-3-1,37887 SHINN ST,FREMONT,94536,1725 S BASCOM AVE 1050,MPBELL,CA,95008,"$6,242,400 ","$260,100 ","$6,502,500 "
5/18/2020,COD2020-00792,Code Enforcement Case,Abated,44505 Vista Grande Ct,,,,,,,,,,,
5/18/2020,COD2020-00791,Code Enforcement Case,Abated,33127 Lake Superior Pl,543-346-4,33127 LAKE SUPERIOR PL,FREMONT,94555,33127 LAKE SUPERIOR PL,FREMONT,CA,94555,"$70,472 ","$84,870 ","$155,342 "
5/18/2020,COD2020-00790,Code Enforcement Case,Abated,33137 Lake Superior Pl,,,,,,,,,,,
5/18/2020,COD2020-00789,Code Enforcement Case,Abated,3131 Grand Lake Dr,,,,,,,,,,,
5/18/2020,COD2020-00788,Code Enforcement Case,Abated,33048 Lake Michigan St,,,,,,,,,,,
5/18/2020,COD2020-00787,Code Enforcement Case,Abated,32935 Lake Erie St,,,,,,,,,,,
5/18/2020,COD2020-00786,Code Enforcement Case,Referred,,,,,,,,,,,,
5/18/2020,COD2020-00785,Code Enforcement Case,Referred,37975 Shinn St,,,,,,,,,,,
5/18/2020,COD2020-00784,Code Enforcement Case,Abated,657 Mowry Ave,,,,,,,,,,,
5/18/2020,COD2020-00783,Code Enforcement Case,Abated,39560 Wilford Ct,501-963-96,39560 WILFORD CT,FREMONT,94538,41460 MALCOLMSON ST,FREMONT,CA,94538,"$154,994 ","$369,613 ","$524,607 "
5/18/2020,COD2020-00782,Code Enforcement Case,Abated,3488 Baskerville Rd,,,,,,,,,,,
5/18/2020,COD2020-00781,Code Enforcement Case,Abated,4600 Nelson St,,,,,,,,,,,
5/18/2020,COD2020-00780,Code Enforcement Case,Abated,4714 Ridpath St,,,,,,,,,,,
5/18/2020,COD2020-00779,Code Enforcement Case,Abated,4544 Wheeler Dr,,,,,,,,,,,
5/18/2020,COD2020-00778,Code Enforcement Case,Abated,2888 Garrick Pl,,,,,,,,,,,
5/18/2020,COD2020-00777,Code Enforcement Case,Enforcement,39639 Leslie St,,,,,,,,,,,
5/18/2020,COD2020-00776,Code Enforcement Case,Abated,2864 Chamier Pl,,,,,,,,,,,
5/18/2020,COD2020-00775,Code Enforcement Case,Referred,37975 Shinn St,507-377-5-1,37975 SHINN ST,FREMONT,94536,1725 S BASCOM AVE 1050,MPBELL,CA,95008,"$6,502,500 ","$780,300 ","$7,282,800 "
5/18/2020,COD2020-00774,Code Enforcement Case,Abated,2854 Chamier Pl,,,,,,,,,,,
5/18/2020,COD2020-00773,Code Enforcement Case,Abated,3450 Davenant Ct,,,,,,,,,,,
5/15/2020,COD2020-00760,Code Enforcement Case,Referred,231 Helado Rd,,,,,,,,,,,
5/15/2020,COD2020-00761,Code Enforcement Case,Referred,40660 Robin St,,,,,,,,,,,
5/15/2020,COD2020-00762,Code Enforcement Case,Referred,1275 Lemos Ln,525-131-114,1275 LEMOS LN,FREMONT,94539,1275 LEMOS LN,FREMONT,CA,94539,"$163,134 ","$380,646 ","$536,780 "
5/15/2020,COD2020-00763,Code Enforcement Case,Referred,1401 Lemos Ln,,,,,,,,,,,
5/15/2020,COD2020-00764,Code Enforcement Case,Abated,2911 Washington Blvd,,,,,,,,,,,
5/15/2020,COD2020-00765,Code Enforcement Case,Referred,35698 Dee Pl,,,,,,,,,,,
5/15/2020,COD2020-00766,Code Enforcement Case,Referred,254 Lynx Ct,519-1706-11,254 LYNX CT,FREMONT,94539,254 LYNX CT,FREMONT,CA,94539,"$156,485 ","$364,959 ","$514,444 "
5/15/2020,COD2020-00767,Code Enforcement Case,Referred,40231 Besco Dr,525-967-71,40231 BESCO DR,FREMONT,94538,40231 BESCO DR,FREMONT,CA,94538,"$95,693 ","$177,715 ","$266,408 "
5/15/2020,COD2020-00768,Code Enforcement Case,Referred,43117 Gallegos Ave,513-506-16,43117 GALLEGOS AVE,FREMONT,94539,43117 GALLEGOS AVE,FREMONT,CA,94539,"$312,000 ","$958,343 ","$1,263,343 "
5/15/2020,COD2020-00769,Code Enforcement Case,Referred,45907 Paseo Padre Pkwy,,,,,,,,,,,
5/15/2020,COD2020-00770,Code Enforcement Case,Referred,32414 Lake Mask Pl,543-353-60,32414 LAKE MASK PL,FREMONT,94555,32414 LAKE MASK PL,FREMONT,CA,94555,"$79,432 ","$123,540 ","$202,972 "
5/15/2020,COD2020-00771,Code Enforcement Case,Abated,38263 Paseo Padre Pkwy,,,,,,,,,,,
5/15/2020,COD2020-00772,Code Enforcement Case,Referred,34310 Thornhill Ct,,,,,,,,,,,
5/15/2020,COD2020-00753,Code Enforcement Case,Abated,,,,,,,,,,,,
5/15/2020,COD2020-00754,Code Enforcement Case,Abated,37060 Lassen St,501-457-23,37060 LASSEN ST,FREMONT,94536,37060 LASSEN ST,FREMONT,CA,94536,"$243,648 ","$568,513 ","$812,161 "
5/15/2020,COD2020-00755,Code Enforcement Case,Abated,4825 Hansen Ave,501-407-12,4825 HANSEN AVE,FREMONT,94536,4825 HANSEN AVE,FREMONT,CA,94536,"$171,141 ","$399,329 ","$563,470 "
5/15/2020,COD2020-00756,Code Enforcement Case,Unfounded,4710 Deadwood Dr,,,,,,,,,,,
5/15/2020,COD2020-00757,Code Enforcement Case,Unfounded,44733 Aguila Ter,,,,,,,,,,,
5/15/2020,COD2020-00758,Code Enforcement Case,Abated,4623 Central Ave,,,,,,,,,,,
5/15/2020,COD2020-00758,Code Enforcement Case,Abated,4623 Central Ave,,,,,,,,,,,
5/15/2020,COD2020-00759,Code Enforcement Case,Abated,38246 Fremont Blvd,,,,,,,,,,,
5/14/2020,COD2020-00750,Code Enforcement Case,Enforcement,39800 Fremont Blvd # 287,,,,,,,,,,,
5/14/2020,COD2020-00751,Code Enforcement Case,Abated,4664 Deadwood Dr,,,,,,,,,,,
5/14/2020,COD2020-00752,Code Enforcement Case,Abated,37058 Dondero Way,,,,,,,,,,,
5/13/2020,COD2020-00749,Code Enforcement Case,Abated,3720 Warwick Rd,,,,,,,,,,,
5/13/2020,COD2020-00748,Code Enforcement Case,Abated,3720 Warwick Rd,,,,,,,,,,,
5/13/2020,COD2020-00747,Code Enforcement Case,Abated,3785 Armour Ct,,,,,,,,,,,
5/13/2020,COD2020-00746,Code Enforcement Case,Abated,3740 Warwick Rd,,,,,,,,,,,
5/13/2020,COD2020-00745,Code Enforcement Case,Abated,,,,,,,,,,,,
5/13/2020,COD2020-00744,Code Enforcement Case,Abated,,,,,,,,,,,,
5/12/2020,COD2020-00743,Code Enforcement Case,Referred,34310 Thornhill Ct,,,,,,,,,,,
5/12/2020,COD2020-00742,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/12/2020,COD2020-00741,Code Enforcement Case,Unfounded,34230 Whitehead Ln,,,,,,,,,,,
5/12/2020,COD2020-00740,Code Enforcement Case,Abated,5311 Nordica Ave,,,,,,,,,,,
5/12/2020,COD2020-00739,Code Enforcement Case,Abated,38744 Farwell Dr,,,,,,,,,,,
5/11/2020,COD2020-00738,Code Enforcement Case,Abated,4692 Boone Dr,,,,,,,,,,,
5/11/2020,COD2020-00737,Code Enforcement Case,Abated,4973 Boone Dr,,,,,,,,,,,
5/11/2020,COD2020-00736,Code Enforcement Case,Abated,4981 Boone Dr,,,,,,,,,,,
5/11/2020,COD2020-00735,Code Enforcement Case,Abated,39393 Sundale Dr,,,,,,,,,,,
5/11/2020,COD2020-00734,Code Enforcement Case,Abated,4366 Bidwell Dr,,,,,,,,,,,
5/11/2020,COD2020-00733,Code Enforcement Case,Abated,4254 Bidwell Dr,,,,,,,,,,,
5/11/2020,COD2020-00732,Code Enforcement Case,Unfounded,37054 Maple St,,,,,,,,,,,
5/11/2020,COD2020-00731,Code Enforcement Case,Referred,40326 Grimmer Blvd,,,,,,,,,,,
5/11/2020,COD2020-00730,Code Enforcement Case,Abated,1490 Gilbert Pl,,,,,,,,,,,
5/11/2020,COD2020-00729,Code Enforcement Case,Unfounded,1490 Gilbert Pl,,,,,,,,,,,
5/11/2020,COD2020-00728,Code Enforcement Case,Unfounded,4714 Serra Ave,,,,,,,,,,,
5/11/2020,COD2020-00727,Code Enforcement Case,Abated,43569 Montrose Ave,,,,,,,,,,,
5/11/2020,COD2020-00726,Code Enforcement Case,Enforcement,43750 Auto Mall Cir,,,,,,,,,,,
5/10/2020,COD2020-00725,Code Enforcement Case,Referred,37395 Fremont Blvd,,,,,,,,,,,
5/10/2020,COD2020-00724,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/8/2020,COD2020-00723,Code Enforcement Case,Abated,3032 Greenwood Dr,,,,,,,,,,,
5/8/2020,COD2020-00722,Code Enforcement Case,Unfounded,801 Boggs Ave,,,,,,,,,,,
5/7/2020,COD2020-00721,Code Enforcement Case,Final Processing,34459 Maybird Cir,,,,,,,,,,,
5/7/2020,COD2020-00720,Code Enforcement Case,Abated,37169 Dutra Way,,,,,,,,,,,
5/7/2020,COD2020-00719,Code Enforcement Case,Abated,3055 Wolsey Pl,,,,,,,,,,,
5/7/2020,COD2020-00718,Code Enforcement Case,Enforcement,42836 Gatewood St,,,,,,,,,,,
5/7/2020,COD2020-00717,Code Enforcement Case,Referred,37383 Fremont Blvd,,,,,,,,,,,
5/7/2020,COD2020-00711,Code Enforcement Case,Abated,4911 Yellowstone Park Dr,,,,,,,,,,,
5/7/2020,COD2020-00712,Code Enforcement Case,Abated,40062 Barbara St,,,,,,,,,,,
5/7/2020,COD2020-00713,Code Enforcement Case,Enforcement,5037 Morris Way,,,,,,,,,,,
5/7/2020,COD2020-00714,Code Enforcement Case,Abated,5026 Morris Way,,,,,,,,,,,
5/7/2020,COD2020-00715,Code Enforcement Case,Enforcement,4802 Valpey Park Ave,,,,,,,,,,,
5/7/2020,COD2020-00716,Code Enforcement Case,Referred,3925 Mission View Dr,,,,,,,,,,,
5/6/2020,COD2020-00709,Code Enforcement Case,Unfounded,4765 Serra Ave,,,,,,,,,,,
5/6/2020,COD2020-00710,Code Enforcement Case,Enforcement,4454 Calypso Ter,,,,,,,,,,,
5/5/2020,COD2020-00702,Code Enforcement Case,Abated,4463 Margery Dr,,,,,,,,,,,
5/5/2020,COD2020-00703,Code Enforcement Case,Unfounded,4342 Hardwood St,,,,,,,,,,,
5/5/2020,COD2020-00704,Code Enforcement Case,Enforcement,4189 Ogden Dr,501-969-20,4189 OGDEN DR,FREMONT,94538,4189 OGDEN DR,FREMONT,CA,94538,"$416,160 ","$483,786 ","$899,946 "
5/5/2020,COD2020-00705,Code Enforcement Case,Abated,4647 Paseo Padre Pkwy,,,,,,,,,,,
5/5/2020,COD2020-00706,Code Enforcement Case,Enforcement,40813 Calido Pl,,,,,,,,,,,
5/5/2020,COD2020-00707,Code Enforcement Case,Enforcement,4097 Peralta Blvd,,,,,,,,,,,
5/5/2020,COD2020-00708,Code Enforcement Case,Abated,4773 Serra Ave,,,,,,,,,,,
5/3/2020,COD2020-00700,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/3/2020,COD2020-00701,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/2/2020,COD2020-00699,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/1/2020,COD2020-00695,Code Enforcement Case,Unfounded,4558 Glenn St,,,,,,,,,,,
5/1/2020,COD2020-00696,Code Enforcement Case,Under Investigation,4558 Glenn St,,,,,,,,,,,
5/1/2020,COD2020-00697,Code Enforcement Case,Unfounded,,,,,,,,,,,,
5/1/2020,COD2020-00698,Code Enforcement Case,Unfounded,,,,,,,,,,,,
4/30/2020,COD2020-00687,Code Enforcement Case,Referred,4299 Peralta Blvd,,,,,,,,,,,
4/30/2020,COD2020-00688,Code Enforcement Case,Unfounded,39392 Blacow Rd,,,,,,,,,,,
